"57749","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57750","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57751","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57752","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57753","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57754","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57755","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57756","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57757","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57758","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57759","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57760","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57761","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57762","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57763","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57764","3012","3012.0; 3012.0","Thu May 02 12:31:43 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57765","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57766","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57767","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57768","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57769","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57770","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57771","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57772","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57773","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57774","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57775","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57776","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57777","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57778","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57779","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57780","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57781","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57782","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57783","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57784","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57785","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57786","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57787","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57788","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57789","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57790","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57791","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57792","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57793","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57794","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57795","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57796","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57797","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57798","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57799","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57800","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57801","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57802","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57803","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57804","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57805","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57806","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57807","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57808","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57809","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57810","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57811","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57812","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57813","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57814","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57815","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57816","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57817","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57818","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57819","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57820","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57821","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57822","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57823","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57824","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57825","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57826","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57827","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57828","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57829","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57830","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57831","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57832","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57833","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57834","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57835","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57836","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57837","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57838","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57839","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57840","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57841","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57842","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57843","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57844","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57845","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57846","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57847","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57848","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57849","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57850","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57851","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57852","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57853","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57854","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57855","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57856","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57857","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57858","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57859","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57860","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57861","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57862","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57863","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57864","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57865","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57866","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57867","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57868","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57869","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57870","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57871","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57872","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57873","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57874","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57875","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57876","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57877","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57878","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57879","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57880","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57881","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57882","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57883","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57884","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57885","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57886","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57887","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57888","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57889","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57890","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57891","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57892","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57893","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57894","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57895","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57896","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57897","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57898","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57899","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57900","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57901","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57902","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57903","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57904","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57905","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57906","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57907","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57908","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57909","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57910","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57911","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57912","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57913","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57914","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57915","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57916","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57917","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57918","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57919","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57920","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57921","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57922","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57923","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57924","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57925","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57926","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57927","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57928","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57929","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57930","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57931","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57932","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57933","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57934","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57935","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57936","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57937","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57938","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57939","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57940","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57941","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
"57942","3012","3012.0; 3012.0","Thu May 02 12:31:44 MSK 2024","(3012,3012, ""3012"")","(3012,3012, ""3012"")","3012.0"
